Tanggal,Produk,Jumlah,Satuan
2024-02-05,Indomilk st_ck,137,DUS
2024-02-06,Indomilk st_ck,126,DUS
2024-02-07,Indomilk st_ck,156,DUS
2024-02-08,Indomilk st_ck,,DUS
2024-02-09,Indomilk st_ck,197,DUS
2024-02-10,Indomilk st_ck,193,DUS
2024-02-11,Indomilk st_ck,122,DUS
2024-02-12,Indomilk st_ck,145,DUS
2024-02-13,Indomilk st_ck,132,DUS
2024-02-14,Indomilk st_ck,163,DUS
2024-02-15,Indomilk st_ck,181,DUS
2024-02-16,Indomilk st_ck,196,DUS
2024-02-17,Indomilk st_ck,193,DUS
2024-02-18,Indomilk st_ck,124,DUS
2024-02-19,Indomilk st_ck,137,DUS
2024-02-20,Indomilk st_ck,131,DUS
2024-02-21,Indomilk st_ck,,DUS
2024-02-22,Indomilk st_ck,,DUS
2024-02-23,Indomilk st_ck,198,DUS
2024-02-24,Indomilk st_ck,194,DUS
2024-02-25,Indomilk st_ck,,DUS
2024-02-26,Indomilk st_ck,154,DUS
2024-02-27,Indomilk st_ck,,DUS
2024-02-28,Indomilk st_ck,,DUS
2024-02-29,Indomilk st_ck,,DUS
2024-03-01,Indomilk st_ck,204,DUS
2024-03-02,Indomilk st_ck,196,DUS
2024-03-03,Indomilk st_ck,136,DUS
2024-03-04,Indomilk st_ck,147,DUS
2024-03-05,Indomilk st_ck,,DUS
2024-03-06,Indomilk st_ck,169,DUS
2024-03-07,Indomilk st_ck,183,DUS
2024-03-08,Indomilk st_ck,200,DUS
2024-03-09,Indomilk st_ck,189,DUS
2024-03-10,Indomilk st_ck,123,DUS
2024-03-11,Indomilk st_ck,147,DUS
2024-03-12,Indomilk st_ck,131,DUS
2024-03-13,Indomilk st_ck,161,DUS
2024-03-14,Indomilk st_ck,190,DUS
2024-03-15,Indomilk st_ck,200,DUS
2024-03-16,Indomilk st_ck,191,DUS
2024-03-17,Indomilk st_ck,,DUS
2024-03-18,Indomilk st_ck,144,DUS
2024-03-19,Indomilk st_ck,130,DUS
2024-03-20,Indomilk st_ck,,DUS
2024-03-21,Indomilk st_ck,188,DUS
2024-03-22,Indomilk st_ck,,DUS
2024-03-23,Indomilk st_ck,,DUS
2024-03-24,Indomilk st_ck,,DUS
2024-03-25,Indomilk st_ck,159,DUS
2024-03-26,Indomilk st_ck,149,DUS
2024-03-27,Indomilk st_ck,177,DUS
2024-03-28,Indomilk st_ck,201,DUS
2024-03-29,Indomilk st_ck,217,DUS
2024-03-30,Indomilk st_ck,207,DUS
2024-03-31,Indomilk st_ck,143,DUS
2024-04-01,Indomilk st_ck,151,DUS
2024-04-02,Indomilk st_ck,139,DUS
2024-04-03,Indomilk st_ck,168,DUS
2024-04-04,Indomilk st_ck,188,DUS
2024-04-05,Indomilk st_ck,204,DUS
2024-04-06,Indomilk st_ck,,DUS
2024-04-07,Indomilk st_ck,136,DUS
2024-04-08,Indomilk st_ck,153,DUS
2024-04-09,Indomilk st_ck,142,DUS
2024-04-10,Indomilk st_ck,,DUS
2024-04-11,Indomilk st_ck,,DUS
2024-04-12,Indomilk st_ck,,DUS
2024-04-13,Indomilk st_ck,201,DUS
2024-04-14,Indomilk st_ck,135,DUS
2024-04-15,Indomilk st_ck,146,DUS
2024-04-16,Indomilk st_ck,142,DUS
2024-04-17,Indomilk st_ck,,DUS
2024-04-18,Indomilk st_ck,199,DUS
2024-04-19,Indomilk st_ck,204,DUS
2024-04-20,Indomilk st_ck,,DUS
2024-04-21,Indomilk st_ck,138,DUS
2024-04-22,Indomilk st_ck,,DUS
2024-04-23,Indomilk st_ck,,DUS
2024-04-24,Indomilk st_ck,177,DUS
2024-04-25,Indomilk st_ck,200,DUS
2024-04-26,Indomilk st_ck,219,DUS
2024-04-27,Indomilk st_ck,207,DUS
2024-04-28,Indomilk st_ck,144,DUS
2024-04-29,Indomilk st_ck,,DUS
2024-04-30,Indomilk st_ck,150,DUS
2024-05-01,Indomilk st_ck,167,DUS
2024-05-02,Indomilk st_ck,194,DUS
2024-05-03,Indomilk st_ck,,DUS
2024-05-04,Indomilk st_ck,203,DUS
2024-05-05,Indomilk st_ck,141,DUS
2024-05-06,Indomilk st_ck,158,DUS
2024-05-07,Indomilk st_ck,134,DUS
2024-05-08,Indomilk st_ck,176,DUS
2024-05-09,Indomilk st_ck,193,DUS
2024-05-10,Indomilk st_ck,210,DUS
2024-05-11,Indomilk st_ck,200,DUS
2024-05-12,Indomilk st_ck,138,DUS
2024-05-13,Indomilk st_ck,164,DUS
2024-05-14,Indomilk st_ck,,DUS
2024-05-15,Indomilk st_ck,,DUS
2024-05-16,Indomilk st_ck,187,DUS
2024-05-17,Indomilk st_ck,211,DUS
2024-05-18,Indomilk st_ck,202,DUS
2024-05-19,Indomilk st_ck,,DUS
2024-05-20,Indomilk st_ck,,DUS
2024-05-21,Indomilk st_ck,145,DUS
2024-05-22,Indomilk st_ck,177,DUS
2024-05-23,Indomilk st_ck,193,DUS
2024-05-24,Indomilk st_ck,214,DUS
2024-05-25,Indomilk st_ck,215,DUS
2024-05-26,Indomilk st_ck,,DUS
2024-05-27,Indomilk st_ck,,DUS
2024-05-28,Indomilk st_ck,168,DUS
2024-05-29,Indomilk st_ck,189,DUS
2024-05-30,Indomilk st_ck,209,DUS
2024-05-31,Indomilk st_ck,220,DUS
2024-06-01,Indomilk st_ck,209,DUS
2024-06-02,Indomilk st_ck,143,DUS
2024-06-03,Indomilk st_ck,158,DUS
2024-06-04,Indomilk st_ck,,DUS
2024-06-05,Indomilk st_ck,,DUS
2024-06-06,Indomilk st_ck,199,DUS
2024-06-07,Indomilk st_ck,211,DUS
2024-06-08,Indomilk st_ck,,DUS
2024-06-09,Indomilk st_ck,143,DUS
2024-06-10,Indomilk st_ck,160,DUS
2024-06-11,Indomilk st_ck,135,DUS
2024-06-12,Indomilk st_ck,,DUS
2024-06-13,Indomilk st_ck,,DUS
2024-06-14,Indomilk st_ck,206,DUS
2024-06-15,Indomilk st_ck,,DUS
2024-06-16,Indomilk st_ck,,DUS
2024-06-17,Indomilk st_ck,149,DUS
2024-06-18,Indomilk st_ck,,DUS
2024-06-19,Indomilk st_ck,175,DUS
2024-06-20,Indomilk st_ck,200,DUS
2024-06-21,Indomilk st_ck,,DUS
2024-06-22,Indomilk st_ck,,DUS
2024-06-23,Indomilk st_ck,140,DUS
2024-06-24,Indomilk st_ck,152,DUS
2024-06-25,Indomilk st_ck,,DUS
2024-06-26,Indomilk st_ck,184,DUS
2024-06-27,Indomilk st_ck,,DUS
2024-06-28,Indomilk st_ck,220,DUS
2024-06-29,Indomilk st_ck,220,DUS
2024-06-30,Indomilk st_ck,164,DUS
2024-07-01,Indomilk st_ck,148,DUS
2024-07-02,Indomilk st_ck,140,DUS
2024-07-03,Indomilk st_ck,,DUS
2024-07-04,Indomilk st_ck,189,DUS
2024-07-05,Indomilk st_ck,201,DUS
2024-07-06,Indomilk st_ck,193,DUS
2024-07-07,Indomilk st_ck,126,DUS
2024-07-08,Indomilk st_ck,153,DUS
2024-07-09,Indomilk st_ck,,DUS
2024-07-10,Indomilk st_ck,179,DUS
2024-07-11,Indomilk st_ck,193,DUS
2024-07-12,Indomilk st_ck,206,DUS
2024-07-13,Indomilk st_ck,,DUS
2024-07-14,Indomilk st_ck,134,DUS
2024-07-15,Indomilk st_ck,157,DUS
2024-07-16,Indomilk st_ck,,DUS
2024-07-17,Indomilk st_ck,178,DUS
2024-07-18,Indomilk st_ck,186,DUS
2024-07-19,Indomilk st_ck,205,DUS
2024-07-20,Indomilk st_ck,,DUS
2024-07-21,Indomilk st_ck,,DUS
2024-07-22,Indomilk st_ck,150,DUS
2024-07-23,Indomilk st_ck,142,DUS
2024-07-24,Indomilk st_ck,167,DUS
2024-07-25,Indomilk st_ck,201,DUS
2024-07-26,Indomilk st_ck,216,DUS
2024-07-27,Indomilk st_ck,213,DUS
2024-07-28,Indomilk st_ck,147,DUS
2024-07-29,Indomilk st_ck,,DUS
2024-07-30,Indomilk st_ck,148,DUS
2024-07-31,Indomilk st_ck,,DUS
2024-08-01,Indomilk st_ck,197,DUS
2024-08-02,Indomilk st_ck,213,DUS
2024-08-03,Indomilk st_ck,215,DUS
2024-08-04,Indomilk st_ck,137,DUS
2024-08-05,Indomilk st_ck,,DUS
2024-08-06,Indomilk st_ck,136,DUS
2024-08-07,Indomilk st_ck,166,DUS
2024-08-08,Indomilk st_ck,193,DUS
2024-08-09,Indomilk st_ck,205,DUS
2024-08-10,Indomilk st_ck,199,DUS
2024-08-11,Indomilk st_ck,130,DUS
2024-08-12,Indomilk st_ck,153,DUS
2024-08-13,Indomilk st_ck,136,DUS
2024-08-14,Indomilk st_ck,,DUS
2024-08-15,Indomilk st_ck,190,DUS
2024-08-16,Indomilk st_ck,,DUS
2024-08-17,Indomilk st_ck,200,DUS
2024-08-18,Indomilk st_ck,,DUS
2024-08-19,Indomilk st_ck,155,DUS
2024-08-20,Indomilk st_ck,142,DUS
2024-08-21,Indomilk st_ck,169,DUS
2024-08-22,Indomilk st_ck,195,DUS
2024-08-23,Indomilk st_ck,206,DUS
2024-08-24,Indomilk st_ck,194,DUS
2024-08-25,Indomilk st_ck,144,DUS
2024-08-26,Indomilk st_ck,162,DUS
2024-08-27,Indomilk st_ck,147,DUS
2024-08-28,Indomilk st_ck,168,DUS
2024-08-29,Indomilk st_ck,191,DUS
2024-08-30,Indomilk st_ck,,DUS
2024-08-31,Indomilk st_ck,206,DUS
2024-09-01,Indomilk st_ck,127,DUS
2024-09-02,Indomilk st_ck,145,DUS
2024-09-03,Indomilk st_ck,141,DUS
2024-09-04,Indomilk st_ck,,DUS
2024-09-05,Indomilk st_ck,,DUS
2024-09-06,Indomilk st_ck,210,DUS
2024-09-07,Indomilk st_ck,201,DUS
2024-09-08,Indomilk st_ck,125,DUS
2024-09-09,Indomilk st_ck,147,DUS
2024-09-10,Indomilk st_ck,,DUS
2024-09-11,Indomilk st_ck,164,DUS
2024-09-12,Indomilk st_ck,,DUS
2024-09-13,Indomilk st_ck,202,DUS
2024-09-14,Indomilk st_ck,193,DUS
2024-09-15,Indomilk st_ck,140,DUS
2024-09-16,Indomilk st_ck,163,DUS
2024-09-17,Indomilk st_ck,139,DUS
2024-09-18,Indomilk st_ck,167,DUS
2024-09-19,Indomilk st_ck,186,DUS
2024-09-20,Indomilk st_ck,201,DUS
2024-09-21,Indomilk st_ck,,DUS
2024-09-22,Indomilk st_ck,133,DUS
2024-09-23,Indomilk st_ck,147,DUS
2024-09-24,Indomilk st_ck,139,DUS
2024-09-25,Indomilk st_ck,179,DUS
2024-09-26,Indomilk st_ck,193,DUS
2024-09-27,Indomilk st_ck,208,DUS
2024-09-28,Indomilk st_ck,198,DUS
2024-09-29,Indomilk st_ck,,DUS
2024-09-30,Indomilk st_ck,148,DUS
2024-10-01,Indomilk st_ck,132,DUS
2024-10-02,Indomilk st_ck,161,DUS
2024-10-03,Indomilk st_ck,,DUS
2024-10-04,Indomilk st_ck,200,DUS
2024-10-05,Indomilk st_ck,195,DUS
2024-10-06,Indomilk st_ck,,DUS
2024-10-07,Indomilk st_ck,143,DUS
2024-10-08,Indomilk st_ck,,DUS
2024-10-09,Indomilk st_ck,,DUS
2024-10-10,Indomilk st_ck,180,DUS
2024-10-11,Indomilk st_ck,198,DUS
2024-10-12,Indomilk st_ck,,DUS
2024-10-13,Indomilk st_ck,,DUS
2024-10-14,Indomilk st_ck,148,DUS
2024-10-15,Indomilk st_ck,134,DUS
2024-10-16,Indomilk st_ck,155,DUS
2024-10-17,Indomilk st_ck,176,DUS
2024-10-18,Indomilk st_ck,,DUS
2024-10-19,Indomilk st_ck,,DUS
2024-10-20,Indomilk st_ck,119,DUS
2024-10-21,Indomilk st_ck,,DUS
2024-10-22,Indomilk st_ck,136,DUS
2024-10-23,Indomilk st_ck,,DUS
2024-10-24,Indomilk st_ck,187,DUS
2024-10-25,Indomilk st_ck,,DUS
2024-10-26,Indomilk st_ck,202,DUS
2024-10-27,Indomilk st_ck,133,DUS
2024-10-28,Indomilk st_ck,159,DUS
2024-10-29,Indomilk st_ck,142,DUS
2024-10-30,Indomilk st_ck,169,DUS
2024-10-31,Indomilk st_ck,,DUS
2024-11-01,Indomilk st_ck,199,DUS
2024-11-02,Indomilk st_ck,,DUS
2024-11-03,Indomilk st_ck,123,DUS
2024-11-04,Indomilk st_ck,137,DUS
2024-11-05,Indomilk st_ck,124,DUS
2024-11-06,Indomilk st_ck,156,DUS
2024-11-07,Indomilk st_ck,181,DUS
2024-11-08,Indomilk st_ck,,DUS
2024-11-09,Indomilk st_ck,194,DUS
2024-11-10,Indomilk st_ck,,DUS
2024-11-11,Indomilk st_ck,138,DUS
2024-11-12,Indomilk st_ck,132,DUS
2024-11-13,Indomilk st_ck,159,DUS
2024-11-14,Indomilk st_ck,180,DUS
2024-11-15,Indomilk st_ck,197,DUS
2024-11-16,Indomilk st_ck,186,DUS
2024-11-17,Indomilk st_ck,119,DUS
2024-11-18,Indomilk st_ck,,DUS
2024-11-19,Indomilk st_ck,124,DUS
2024-11-20,Indomilk st_ck,153,DUS
2024-11-21,Indomilk st_ck,179,DUS
2024-11-22,Indomilk st_ck,,DUS
2024-11-23,Indomilk st_ck,190,DUS
2024-11-24,Indomilk st_ck,125,DUS
2024-11-25,Indomilk st_ck,156,DUS
2024-11-26,Indomilk st_ck,141,DUS
2024-11-27,Indomilk st_ck,170,DUS
2024-11-28,Indomilk st_ck,198,DUS
2024-11-29,Indomilk st_ck,208,DUS
2024-11-30,Indomilk st_ck,203,DUS
2024-12-01,Indomilk st_ck,131,DUS
2024-12-02,Indomilk st_ck,140,DUS
2024-12-03,Indomilk st_ck,133,DUS
2024-12-04,Indomilk st_ck,,DUS
2024-12-05,Indomilk st_ck,192,DUS
2024-12-06,Indomilk st_ck,,DUS
2024-12-07,Indomilk st_ck,191,DUS
2024-12-08,Indomilk st_ck,129,DUS
2024-12-09,Indomilk st_ck,146,DUS
2024-12-10,Indomilk st_ck,130,DUS
2024-12-11,Indomilk st_ck,,DUS
2024-12-12,Indomilk st_ck,182,DUS
2024-12-13,Indomilk st_ck,200,DUS
2024-12-14,Indomilk st_ck,195,DUS
2024-12-15,Indomilk st_ck,129,DUS
2024-12-16,Indomilk st_ck,,DUS
2024-12-17,Indomilk st_ck,128,DUS
2024-12-18,Indomilk st_ck,160,DUS
2024-12-19,Indomilk st_ck,181,DUS
2024-12-20,Indomilk st_ck,190,DUS
2024-12-21,Indomilk st_ck,184,DUS
2024-12-22,Indomilk st_ck,124,DUS
2024-12-23,Indomilk st_ck,,DUS
2024-12-24,Indomilk st_ck,,DUS
2024-12-25,Indomilk st_ck,174,DUS
2024-12-26,Indomilk st_ck,,DUS
2024-12-27,Indomilk st_ck,212,DUS
2024-12-28,Indomilk st_ck,198,DUS
2024-12-29,Indomilk st_ck,140,DUS
2024-12-30,Indomilk st_ck,158,DUS
2024-12-31,Indomilk st_ck,146,DUS
2025-01-01,Indomilk st_ck,157,DUS
2025-01-02,Indomilk st_ck,,DUS
2025-01-03,Indomilk st_ck,,DUS
2025-01-04,Indomilk st_ck,192,DUS
2025-01-05,Indomilk st_ck,,DUS
2025-01-06,Indomilk st_ck,145,DUS
2025-01-07,Indomilk st_ck,127,DUS
2025-01-08,Indomilk st_ck,158,DUS
2025-01-09,Indomilk st_ck,,DUS
2025-01-10,Indomilk st_ck,200,DUS
2025-01-11,Indomilk st_ck,190,DUS
2025-01-12,Indomilk st_ck,128,DUS
2025-01-13,Indomilk st_ck,,DUS
2025-01-14,Indomilk st_ck,132,DUS
2025-01-15,Indomilk st_ck,159,DUS
2025-01-16,Indomilk st_ck,185,DUS
2025-01-17,Indomilk st_ck,199,DUS
2025-01-18,Indomilk st_ck,191,DUS
2025-01-19,Indomilk st_ck,130,DUS
2025-01-20,Indomilk st_ck,148,DUS
2025-01-21,Indomilk st_ck,,DUS
2025-01-22,Indomilk st_ck,162,DUS
2025-01-23,Indomilk st_ck,,DUS
2025-01-24,Indomilk st_ck,202,DUS
2025-01-25,Indomilk st_ck,,DUS
2025-01-26,Indomilk st_ck,136,DUS
2025-01-27,Indomilk st_ck,,DUS
2025-01-28,Indomilk st_ck,,DUS
2025-01-29,Indomilk st_ck,170,DUS
2025-01-30,Indomilk st_ck,,DUS
2025-01-31,Indomilk st_ck,,DUS
2025-02-01,Indomilk st_ck,191,DUS
2025-02-02,Indomilk st_ck,129,DUS
2025-02-03,Indomilk st_ck,142,DUS
2025-02-04,Indomilk st_ck,,DUS
2025-02-05,Indomilk st_ck,170,DUS
2025-02-06,Indomilk st_ck,188,DUS
2025-02-07,Indomilk st_ck,,DUS
2025-02-08,Indomilk st_ck,195,DUS
2025-02-09,Indomilk st_ck,127,DUS
2025-02-10,Indomilk st_ck,148,DUS
2025-02-11,Indomilk st_ck,139,DUS
2025-02-12,Indomilk st_ck,,DUS
2025-02-13,Indomilk st_ck,188,DUS
2025-02-14,Indomilk st_ck,202,DUS
2025-02-15,Indomilk st_ck,199,DUS
2025-02-16,Indomilk st_ck,135,DUS
2025-02-17,Indomilk st_ck,,DUS
2025-02-18,Indomilk st_ck,144,DUS
2025-02-19,Indomilk st_ck,167,DUS
2025-02-20,Indomilk st_ck,192,DUS
2025-02-21,Indomilk st_ck,,DUS
2025-02-22,Indomilk st_ck,198,DUS
2025-02-23,Indomilk st_ck,129,DUS
2025-02-24,Indomilk st_ck,154,DUS
2025-02-25,Indomilk st_ck,,DUS
2025-02-26,Indomilk st_ck,186,DUS
2025-02-27,Indomilk st_ck,194,DUS
2025-02-28,Indomilk st_ck,,DUS
2025-03-01,Indomilk st_ck,200,DUS
2025-03-02,Indomilk st_ck,132,DUS
2025-03-03,Indomilk st_ck,,DUS
2025-03-04,Indomilk st_ck,,DUS
2025-03-05,Indomilk st_ck,175,DUS
2025-03-06,Indomilk st_ck,,DUS
2025-03-07,Indomilk st_ck,210,DUS
2025-03-08,Indomilk st_ck,194,DUS
2025-03-09,Indomilk st_ck,125,DUS
2025-03-10,Indomilk st_ck,146,DUS
2025-03-11,Indomilk st_ck,137,DUS
2025-03-12,Indomilk st_ck,168,DUS
2025-03-13,Indomilk st_ck,189,DUS
2025-03-14,Indomilk st_ck,198,DUS
2025-03-15,Indomilk st_ck,,DUS
2025-03-16,Indomilk st_ck,,DUS
2025-03-17,Indomilk st_ck,153,DUS
2025-03-18,Indomilk st_ck,,DUS
2025-03-19,Indomilk st_ck,171,DUS
2025-03-20,Indomilk st_ck,,DUS
2025-03-21,Indomilk st_ck,206,DUS
2025-03-22,Indomilk st_ck,208,DUS
2025-03-23,Indomilk st_ck,140,DUS
2025-03-24,Indomilk st_ck,161,DUS
2025-03-25,Indomilk st_ck,154,DUS
2025-03-26,Indomilk st_ck,,DUS
2025-03-27,Indomilk st_ck,211,DUS
2025-03-28,Indomilk st_ck,220,DUS
2025-03-29,Indomilk st_ck,217,DUS
2025-03-30,Indomilk st_ck,,DUS
2025-03-31,Indomilk st_ck,,DUS
2025-04-01,Indomilk st_ck,,DUS
2025-04-02,Indomilk st_ck,168,DUS
2025-04-03,Indomilk st_ck,195,DUS
2025-04-04,Indomilk st_ck,,DUS
2025-04-05,Indomilk st_ck,214,DUS
2025-04-06,Indomilk st_ck,,DUS
2025-04-07,Indomilk st_ck,168,DUS
2025-04-08,Indomilk st_ck,152,DUS
2025-04-09,Indomilk st_ck,178,DUS
2025-04-10,Indomilk st_ck,,DUS
2025-04-11,Indomilk st_ck,220,DUS
2025-04-12,Indomilk st_ck,199,DUS
2025-04-13,Indomilk st_ck,,DUS
2025-04-14,Indomilk st_ck,158,DUS
2025-04-15,Indomilk st_ck,146,DUS
2025-04-16,Indomilk st_ck,175,DUS
2025-04-17,Indomilk st_ck,,DUS
2025-04-18,Indomilk st_ck,218,DUS
2025-04-19,Indomilk st_ck,,DUS
2025-04-20,Indomilk st_ck,146,DUS
2025-04-21,Indomilk st_ck,156,DUS
2025-04-22,Indomilk st_ck,143,DUS
2025-04-23,Indomilk st_ck,179,DUS
2025-04-24,Indomilk st_ck,198,DUS
2025-04-25,Indomilk st_ck,220,DUS
2025-04-26,Indomilk st_ck,220,DUS
2025-04-27,Indomilk st_ck,153,DUS
2025-04-28,Indomilk st_ck,177,DUS
2025-04-29,Indomilk st_ck,,DUS
2025-04-30,Indomilk st_ck,,DUS
2025-05-01,Indomilk st_ck,197,DUS
2025-05-02,Indomilk st_ck,,DUS
2025-05-03,Indomilk st_ck,209,DUS
2025-05-04,Indomilk st_ck,146,DUS
2025-05-05,Indomilk st_ck,,DUS
2025-05-06,Indomilk st_ck,144,DUS
2025-05-07,Indomilk st_ck,175,DUS
2025-05-08,Indomilk st_ck,196,DUS
2025-05-09,Indomilk st_ck,,DUS
2025-05-10,Indomilk st_ck,,DUS
2025-05-11,Indomilk st_ck,141,DUS
2025-05-12,Indomilk st_ck,161,DUS
2025-05-13,Indomilk st_ck,,DUS
2025-05-14,Indomilk st_ck,182,DUS
2025-05-15,Indomilk st_ck,203,DUS
2025-05-16,Indomilk st_ck,217,DUS
2025-05-17,Indomilk st_ck,,DUS
2025-05-18,Indomilk st_ck,138,DUS
2025-05-19,Indomilk st_ck,158,DUS
2025-05-20,Indomilk st_ck,,DUS
2025-05-21,Indomilk st_ck,,DUS
2025-05-22,Indomilk st_ck,207,DUS
2025-05-23,Indomilk st_ck,216,DUS
2025-05-24,Indomilk st_ck,204,DUS
2025-05-25,Indomilk st_ck,,DUS
2025-05-26,Indomilk st_ck,171,DUS
2025-05-27,Indomilk st_ck,160,DUS
2025-05-28,Indomilk st_ck,195,DUS
2025-05-29,Indomilk st_ck,,DUS
2025-05-30,Indomilk st_ck,220,DUS
2025-05-31,Indomilk st_ck,220,DUS
2025-06-01,Indomilk st_ck,142,DUS
2025-06-02,Indomilk st_ck,165,DUS
2025-06-03,Indomilk st_ck,154,DUS
2025-06-04,Indomilk st_ck,,DUS
2025-06-05,Indomilk st_ck,203,DUS
2025-06-06,Indomilk st_ck,215,DUS
2025-06-07,Indomilk st_ck,209,DUS
2025-06-08,Indomilk st_ck,145,DUS
2025-06-09,Indomilk st_ck,,DUS
2025-06-10,Indomilk st_ck,150,DUS
2025-06-11,Indomilk st_ck,180,DUS
2025-06-12,Indomilk st_ck,204,DUS
2025-06-13,Indomilk st_ck,,DUS
2025-06-14,Indomilk st_ck,,DUS
2025-06-15,Indomilk st_ck,148,DUS
2025-06-16,Indomilk st_ck,161,DUS
2025-06-17,Indomilk st_ck,150,DUS
2025-06-18,Indomilk st_ck,182,DUS
2025-06-19,Indomilk st_ck,201,DUS
2025-06-20,Indomilk st_ck,215,DUS
2025-06-21,Indomilk st_ck,211,DUS
2025-06-22,Indomilk st_ck,146,DUS
2025-06-23,Indomilk st_ck,,DUS
2025-06-24,Indomilk st_ck,,DUS
2025-06-25,Indomilk st_ck,187,DUS
2025-06-26,Indomilk st_ck,212,DUS
2025-06-27,Indomilk st_ck,220,DUS
2025-06-28,Indomilk st_ck,216,DUS
2025-06-29,Indomilk st_ck,151,DUS
2025-06-30,Indomilk st_ck,165,DUS
2025-07-01,Indomilk st_ck,,DUS
2025-07-02,Indomilk st_ck,180,DUS
2025-07-03,Indomilk st_ck,198,DUS
2025-07-04,Indomilk st_ck,212,DUS
2025-07-05,Indomilk st_ck,203,DUS
2025-07-06,Indomilk st_ck,144,DUS
2025-07-07,Indomilk st_ck,,DUS
2025-07-08,Indomilk st_ck,147,DUS
2025-07-09,Indomilk st_ck,,DUS
2025-07-10,Indomilk st_ck,198,DUS
2025-07-11,Indomilk st_ck,,DUS
2025-07-12,Indomilk st_ck,206,DUS
2025-07-13,Indomilk st_ck,131,DUS
2025-07-14,Indomilk st_ck,157,DUS
2025-07-15,Indomilk st_ck,151,DUS
2025-07-16,Indomilk st_ck,181,DUS
2025-07-17,Indomilk st_ck,,DUS
2025-07-18,Indomilk st_ck,216,DUS
2025-07-19,Indomilk st_ck,,DUS
2025-07-20,Indomilk st_ck,,DUS
2025-07-21,Indomilk st_ck,156,DUS
2025-07-22,Indomilk st_ck,,DUS
2025-07-23,Indomilk st_ck,177,DUS
2025-07-24,Indomilk st_ck,198,DUS
2025-07-25,Indomilk st_ck,220,DUS
2025-07-26,Indomilk st_ck,217,DUS
2025-07-27,Indomilk st_ck,150,DUS
2025-07-28,Indomilk st_ck,175,DUS
2025-07-29,Indomilk st_ck,164,DUS
2025-07-30,Indomilk st_ck,,DUS
2025-07-31,Indomilk st_ck,210,DUS
2025-08-01,Indomilk st_ck,215,DUS
2025-08-02,Indomilk st_ck,,DUS
2025-08-03,Indomilk st_ck,137,DUS
2025-08-04,Indomilk st_ck,,DUS
2025-08-05,Indomilk st_ck,149,DUS
2025-08-06,Indomilk st_ck,171,DUS
2025-08-07,Indomilk st_ck,192,DUS
2025-08-08,Indomilk st_ck,208,DUS
2025-08-09,Indomilk st_ck,,DUS
2025-08-10,Indomilk st_ck,132,DUS
2025-08-11,Indomilk st_ck,,DUS
2025-08-12,Indomilk st_ck,,DUS
2025-08-13,Indomilk st_ck,166,DUS
2025-08-14,Indomilk st_ck,193,DUS
2025-08-15,Indomilk st_ck,207,DUS
2025-08-16,Indomilk st_ck,201,DUS
2025-08-17,Indomilk st_ck,,DUS
2025-08-18,Indomilk st_ck,157,DUS
2025-08-19,Indomilk st_ck,155,DUS
2025-08-20,Indomilk st_ck,179,DUS
2025-08-21,Indomilk st_ck,190,DUS
2025-08-22,Indomilk st_ck,205,DUS
2025-08-23,Indomilk st_ck,203,DUS
2025-08-24,Indomilk st_ck,,DUS
2025-08-25,Indomilk st_ck,166,DUS
2025-08-26,Indomilk st_ck,138,DUS
2025-08-27,Indomilk st_ck,177,DUS
2025-08-28,Indomilk st_ck,,DUS
2025-08-29,Indomilk st_ck,218,DUS
2025-08-30,Indomilk st_ck,217,DUS
2025-08-31,Indomilk st_ck,144,DUS
2025-09-01,Indomilk st_ck,,DUS
2025-09-02,Indomilk st_ck,143,DUS
2025-09-03,Indomilk st_ck,169,DUS
2025-09-04,Indomilk st_ck,190,DUS
2025-09-05,Indomilk st_ck,207,DUS
2025-09-06,Indomilk st_ck,204,DUS
2025-09-07,Indomilk st_ck,,DUS
2025-09-08,Indomilk st_ck,156,DUS
2025-09-09,Indomilk st_ck,145,DUS
2025-09-10,Indomilk st_ck,177,DUS
2025-09-11,Indomilk st_ck,197,DUS
2025-09-12,Indomilk st_ck,211,DUS
2025-09-13,Indomilk st_ck,201,DUS
2025-09-14,Indomilk st_ck,130,DUS
2025-09-15,Indomilk st_ck,152,DUS
2025-09-16,Indomilk st_ck,,DUS
2025-09-17,Indomilk st_ck,169,DUS
2025-09-18,Indomilk st_ck,196,DUS
2025-09-19,Indomilk st_ck,,DUS
2025-09-20,Indomilk st_ck,202,DUS
2025-09-21,Indomilk st_ck,136,DUS
2025-09-22,Indomilk st_ck,155,DUS
2025-09-23,Indomilk st_ck,138,DUS
2025-09-24,Indomilk st_ck,,DUS
2025-09-25,Indomilk st_ck,201,DUS
2025-09-26,Indomilk st_ck,216,DUS
2025-09-27,Indomilk st_ck,216,DUS
2025-09-28,Indomilk st_ck,,DUS
2025-09-29,Indomilk st_ck,165,DUS
2025-09-30,Indomilk st_ck,161,DUS
2025-10-01,Indomilk st_ck,,DUS
2025-10-02,Indomilk st_ck,190,DUS
2025-10-03,Indomilk st_ck,209,DUS
2025-10-04,Indomilk st_ck,201,DUS
2025-10-05,Indomilk st_ck,131,DUS
2025-10-06,Indomilk st_ck,150,DUS
2025-10-07,Indomilk st_ck,140,DUS
2025-10-08,Indomilk st_ck,172,DUS
2025-10-09,Indomilk st_ck,191,DUS
2025-10-10,Indomilk st_ck,207,DUS
